state,combined_name,company_name,ticker,product_type,product_units,jan_2019,feb_2019,mar_2019,apr_2019,may_2019,jun_2019,jul_2019,aug_2019,sep_2019,oct_2019,nov_2019,dec_2019,jan_2020,feb_2020,mar_2020,apr_2020,may_2020,jun_2020,jul_2020,aug_2020,sep_2020,oct_2020,nov_2020,dec_2020,jan_2021,feb_2021
ND,Rim Operating Inc (Private),Rim Operating Inc,Private,equivalent co2 released,metric tons,309.7,140.3,196.7,158.0,192.7,146.8,122.1,109.7,109.3,140.8,258.4,240.7,230.7,191.8,125.8,81.0,5.6,141.9,237.8,221.3,184.8,191.7,165.2,160.7,134.2,
ND,Ritter Laber & Associates Inc (Private),Ritter Laber & Associates Inc,Private,flared gas,Mcf,8.0,3.0,15.0,7.0,6.0,7.0,13.0,5.0,4.0,6.0,6.0,5.0,3.0,5.0,2.0,4.0,,,,,,,2.0,3.0,,
ND,Ritter Laber & Associates Inc (Private),Ritter Laber & Associates Inc,Private,equivalent co2 released,metric tons,0.4,0.2,0.8,0.4,0.3,0.4,0.7,0.3,0.2,0.3,0.3,0.3,0.2,0.3,0.1,0.2,,,,,,,0.1,0.2,,
ND,Samson Oil And Gas Usa Inc (Private),Samson Oil And Gas Usa Inc,Private,flared gas,Mcf,6549.0,4257.0,6046.0,7268.0,7660.0,9679.0,10200.0,10988.0,8319.0,8760.0,8777.0,8154.0,5580.0,7647.0,9517.0,11693.0,9381.0,8790.0,7439.0,6490.0,5173.0,5197.0,7303.0,8265.0,7546.0,
ND,Samson Oil And Gas Usa Inc (Private),Samson Oil And Gas Usa Inc,Private,equivalent co2 released,metric tons,358.9,233.3,331.3,398.3,419.8,530.4,559.0,602.1,455.9,480.0,481.0,446.8,305.8,419.1,521.5,640.8,514.1,481.7,407.7,355.7,283.5,284.8,400.2,452.9,413.5,
ND,Shd Oil & Gas Llc (Private),Shd Oil & Gas Llc,Private,flared gas,Mcf,11708.0,19261.0,7510.0,17967.0,7905.0,14120.0,20745.0,21366.0,12648.0,15512.0,23982.0,31302.0,18412.0,27371.0,29805.0,18070.0,2714.0,2358.0,4031.0,44495.0,28493.0,9675.0,7996.0,14414.0,14704.0,
ND,Shd Oil & Gas Llc (Private),Shd Oil & Gas Llc,Private,equivalent co2 released,metric tons,641.6,1055.5,411.5,984.6,433.2,773.8,1136.8,1170.9,693.1,850.1,1314.2,1715.3,1009.0,1499.9,1633.3,990.2,148.7,129.2,220.9,2438.3,1561.4,530.2,438.2,789.9,805.8,
ND,Siana Oil & Gas Llc (Private),Siana Oil & Gas Llc,Private,flared gas,Mcf,670.0,1240.0,1240.0,1220.0,930.0,1240.0,2500.0,910.0,560.0,780.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,
ND,Siana Oil & Gas Llc (Private),Siana Oil & Gas Llc,Private,equivalent co2 released,metric tons,36.7,68.0,68.0,66.9,51.0,68.0,137.0,49.9,30.7,42.7,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,
ND,Sinclair Oil & Gas Company (Private),Sinclair Oil & Gas Company,Private,flared gas,Mcf,43409.0,26119.0,28278.0,16156.0,13912.0,11909.0,42481.0,142596.0,165473.0,130710.0,189011.0,165428.0,125317.0,147023.0,119182.0,24780.0,1375.0,2550.0,17489.0,25448.0,32672.0,68296.0,84631.0,65256.0,73447.0,
ND,Sinclair Oil & Gas Company (Private),Sinclair Oil & Gas Company,Private,equivalent co2 released,metric tons,2378.8,1431.3,1549.6,885.3,762.4,652.6,2328.0,7814.3,9067.9,7162.9,10357.8,9065.5,6867.4,8056.9,6531.2,1357.9,75.4,139.7,958.4,1394.6,1790.4,3742.6,4637.8,3576.0,4024.9,
ND,Versa Operating Llc (Private),Versa Operating Llc,Private,flared gas,Mcf,155.0,121.0,179.0,159.0,195.0,212.0,84.0,102.0,262.0,233.0,198.0,207.0,209.0,39.0,39.0,122.0,12.0,60.0,,220.0,177.0,177.0,204.0,36.0,230.0,34.0
ND,Versa Operating Llc (Private),Versa Operating Llc,Private,equivalent co2 released,metric tons,8.5,6.6,9.8,8.7,10.7,11.6,4.6,5.6,14.4,12.8,10.9,11.3,11.5,2.1,2.1,6.7,0.7,3.3,,12.1,9.7,9.7,11.2,2.0,12.6,1.9
ND,Wesco Operating Inc (Private),Wesco Operating Inc,Private,flared gas,Mcf,1463.0,1638.0,1354.0,1372.0,1492.0,1181.0,1507.0,1077.0,1213.0,1065.0,1793.0,1835.0,2063.0,2644.0,2101.0,1563.0,,622.0,3591.0,3135.0,1997.0,3068.0,2731.0,2322.0,3083.0,
ND,Wesco Operating Inc (Private),Wesco Operating Inc,Private,equivalent co2 released,metric tons,80.2,89.8,74.2,75.2,81.8,64.7,82.6,59.0,66.5,58.4,98.3,100.6,113.1,144.9,115.1,85.7,,34.1,196.8,171.8,109.4,168.1,149.7,127.2,168.9,
ND,White Butte Oil Operations Llc (Private),White Butte Oil Operations Llc,Private,flared gas,Mcf,4470.0,35797.0,49552.0,19660.0,25682.0,39843.0,49038.0,49282.0,16985.0,38071.0,25923.0,45281.0,40554.0,33714.0,12371.0,3033.0,102.0,118.0,85.0,10629.0,12892.0,1287.0,1243.0,4482.0,12287.0,
ND,White Butte Oil Operations Llc (Private),White Butte Oil Operations Llc,Private,equivalent co2 released,metric tons,245.0,1961.7,2715.4,1077.4,1407.4,2183.4,2687.3,2700.7,930.8,2086.3,1420.6,2481.4,2222.4,1847.5,677.9,166.2,5.6,6.5,4.7,582.5,706.5,70.5,68.1,245.6,673.3,
ND,White Rock Oil & Gas Llc (Private),White Rock Oil & Gas Llc,Private,flared gas,Mcf,11038.0,10330.0,12837.0,11032.0,13045.0,12314.0,14468.0,11036.0,8551.0,19037.0,9463.0,11015.0,10688.0,10492.0,11437.0,10586.0,7473.0,14412.0,16877.0,15972.0,24717.0,16361.0,11640.0,11622.0,12360.0,
ND,White Rock Oil & Gas Llc (Private),White Rock Oil & Gas Llc,Private,equivalent co2 released,metric tons,604.9,566.1,703.5,604.6,714.9,674.8,792.8,604.8,468.6,1043.2,518.6,603.6,585.7,575.0,626.7,580.1,409.5,789.8,924.9,875.3,1354.5,896.6,637.9,636.9,677.3,
ND,Windridge Operating Llc (Private),Windridge Operating Llc,Private,flared gas,Mcf,522.0,,,,3071.0,11174.0,10633.0,8440.0,8577.0,10283.0,8925.0,7784.0,7310.0,6792.0,6743.0,2338.0,600.0,8221.0,6638.0,5468.0,5653.0,6904.0,5646.0,6098.0,5928.0,
ND,Windridge Operating Llc (Private),Windridge Operating Llc,Private,equivalent co2 released,metric tons,28.6,,,,168.3,612.3,582.7,462.5,470.0,563.5,489.1,426.6,400.6,372.2,369.5,128.1,32.9,450.5,363.8,299.6,309.8,378.3,309.4,334.2,324.9,
ND,Windsor Dakota Llc (Private),Windsor Dakota Llc,Private,flared gas,Mcf,,,,,,,,,,,,,,,,,729.0,,,,,,,,,
ND,Windsor Dakota Llc (Private),Windsor Dakota Llc,Private,equivalent co2 released,metric tons,,,,,,,,,,,,,,,,,39.9,,,,,,,,,
ND,Xcl Resources Llc (Private),Xcl Resources Llc,Private,flared gas,Mcf,2352.0,1561.0,1004.0,819.0,500.0,756.0,3568.0,3890.0,3461.0,3590.0,3952.0,3764.0,2913.0,3318.0,3499.0,2691.0,1650.0,2226.0,3066.0,3119.0,2992.0,3272.0,3041.0,2484.0,2927.0,
ND,Xcl Resources Llc (Private),Xcl Resources Llc,Private,equivalent co2 released,metric tons,128.9,85.5,55.0,44.9,27.4,41.4,195.5,213.2,189.7,196.7,216.6,206.3,159.6,181.8,191.7,147.5,90.4,122.0,168.0,170.9,164.0,179.3,166.6,136.1,160.4,
ND,Zargon Oil (Nd) Inc (Private),Zargon Oil (Nd) Inc,Private,flared gas,Mcf,426.0,386.0,423.0,405.0,412.0,400.0,401.0,417.0,394.0,396.0,385.0,389.0,378.0,357.0,361.0,303.0,249.0,316.0,334.0,302.0,307.0,295.0,287.0,310.0,347.0,
ND,Zargon Oil (Nd) Inc (Private),Zargon Oil (Nd) Inc,Private,equivalent co2 released,metric tons,23.3,21.2,23.2,22.2,22.6,21.9,22.0,22.9,21.6,21.7,21.1,21.3,20.7,19.6,19.8,16.6,13.6,17.3,18.3,16.5,16.8,16.2,15.7,17.0,19.0,
ND,Zavanna Llc (Private),Zavanna Llc,Private,flared gas,Mcf,100247.0,91090.0,100270.0,65622.0,95206.0,158139.0,124915.0,156592.0,137188.0,141967.0,160737.0,390171.0,435530.0,154030.0,116897.0,37205.0,15997.0,76431.0,30309.0,29845.0,24066.0,34722.0,28865.0,45843.0,68995.0,
ND,Zavanna Llc (Private),Zavanna Llc,Private,equivalent co2 released,metric tons,5493.5,4991.7,5494.8,3596.1,5217.3,8666.0,6845.3,8581.2,7517.9,7779.8,8808.4,21381.4,23867.0,8440.8,6406.0,2038.8,876.6,4188.4,1660.9,1635.5,1318.8,1902.8,1581.8,2512.2,3780.9,
ND,Abraxas Petroleum Corp (AXAS),Abraxas Petroleum Corp,AXAS,flared gas,Mcf,306239.0,338501.0,360139.0,382222.0,244271.0,328601.0,361141.0,138826.0,168752.0,209743.0,138620.0,79394.0,85890.0,33038.0,39036.0,18664.0,935.0,32494.0,62489.0,11857.0,9004.0,16630.0,39103.0,24199.0,15321.0,
ND,Abraxas Petroleum Corp (AXAS),Abraxas Petroleum Corp,AXAS,equivalent co2 released,metric tons,16781.9,18549.9,19735.6,20945.8,13386.1,18007.3,19790.5,7607.7,9247.6,11493.9,7596.4,4350.8,4706.8,1810.5,2139.2,1022.8,51.2,1780.7,3424.4,649.8,493.4,911.3,2142.8,1326.1,839.6,
ND,Bruin EP Partners LLC (Private),Bruin EP Partners LLC,Private,flared gas,Mcf,918363.0,829247.0,950256.0,975431.0,1271507.0,1458231.0,1693575.0,1158297.0,882417.0,684941.0,1069166.0,586666.0,497023.0,353053.0,261508.0,131232.0,90401.0,150289.0,141436.0,137332.0,155336.0,208264.0,202183.0,149908.0,121995.0,
ND,Bruin EP Partners LLC (Private),Bruin EP Partners LLC,Private,equivalent co2 released,metric tons,50326.3,45442.7,52074.0,53453.6,69678.6,79911.1,92807.9,63474.7,48356.5,37534.8,58590.3,32149.3,27236.9,19347.3,14330.6,7191.5,4954.0,8235.8,7750.7,7525.8,8512.4,11412.9,11079.6,8215.0,6685.3,
ND,Citation Oil and Gas Corp (Private),Citation Oil and Gas Corp,Private,flared gas,Mcf,3529.0,2797.0,4051.0,3645.0,3003.0,2928.0,3220.0,3323.0,2916.0,3031.0,3577.0,2968.0,3783.0,3232.0,2648.0,3150.0,3207.0,1755.0,2247.0,2295.0,3148.0,3083.0,2793.0,3202.0,3359.0,
ND,Citation Oil and Gas Corp (Private),Citation Oil and Gas Corp,Private,equivalent co2 released,metric tons,193.4,153.3,222.0,199.7,164.6,160.5,176.5,182.1,159.8,166.1,196.0,162.6,207.3,177.1,145.1,172.6,175.7,96.2,123.1,125.8,172.5,168.9,153.1,175.5,184.1,
ND,Continental Resources Inc (CLR),Continental Resources Inc,CLR,flared gas,Mcf,1856341.0,1758061.0,1837037.0,1894631.0,1958112.0,3116528.0,2676018.0,2085211.0,2466940.0,2314213.0,2267487.0,1928761.0,1545338.0,1374183.0,1655110.0,1548309.0,1032959.0,522415.0,785067.0,844773.0,742360.0,731180.0,833471.0,672474.0,586958.0,
ND,Continental Resources Inc (CLR),Continental Resources Inc,CLR,equivalent co2 released,metric tons,101727.5,96341.7,100669.6,103825.8,107304.5,170785.7,146645.8,114269.6,135188.3,126818.9,124258.3,105696.1,84684.5,75305.2,90700.0,84847.3,56606.2,28628.3,43021.7,46293.6,40681.3,40068.7,45674.2,36851.6,32165.3,
ND,ConocoPhillips Co (COP),ConocoPhillips Co,COP,flared gas,Mcf,464634.0,269842.0,1017042.0,1419015.0,1234582.0,973536.0,1240796.0,981076.0,891826.0,758479.0,913588.0,581208.0,671923.0,489881.0,497068.0,281424.0,94776.0,94930.0,125151.0,290449.0,317081.0,336971.0,321171.0,174806.0,160851.0,
ND,ConocoPhillips Co (COP),ConocoPhillips Co,COP,equivalent co2 released,metric tons,25461.9,14787.3,55733.9,77762.0,67655.1,53349.8,67995.6,53763.0,48872.1,41564.6,50064.6,31850.2,36821.4,26845.5,27239.3,15422.0,5193.7,5202.2,6858.3,15916.6,17376.0,18466.0,17600.2,9579.4,8814.6,
ND,Crescent Point Energy Corp (CPG),Crescent Point Energy Corp,CPG,flared gas,Mcf,210049.0,285216.0,55817.0,46259.0,72784.0,153152.0,53922.0,36648.0,25628.0,30334.0,69137.0,30166.0,242702.0,133322.0,130535.0,73101.0,11896.0,16245.0,38244.0,135903.0,10764.0,23087.0,11319.0,28467.0,32543.0,
ND,Crescent Point Energy Corp (CPG),Crescent Point Energy Corp,CPG,equivalent co2 released,metric tons,11510.7,15629.8,3058.8,2535.0,3988.6,8392.7,2954.9,2008.3,1404.4,1662.3,3788.7,1653.1,13300.1,7306.0,7153.3,4005.9,651.9,890.2,2095.8,7447.5,589.9,1265.2,620.3,1560.0,1783.4,
ND,Denbury Resources Inc (DNR),Denbury Resources Inc,DNR,flared gas,Mcf,3593.0,1196.0,2401.0,5710.0,13321.0,18016.0,30527.0,23590.0,23339.0,26321.0,31312.0,30607.0,30465.0,29871.0,29415.0,27392.0,27213.0,28125.0,35763.0,38827.0,39107.0,37607.0,35990.0,37646.0,37350.0,
ND,Denbury Resources Inc (DNR),Denbury Resources Inc,DNR,equivalent co2 released,metric tons,196.9,65.5,131.6,312.9,730.0,987.3,1672.9,1292.7,1279.0,1442.4,1715.9,1677.3,1669.5,1636.9,1611.9,1501.1,1491.3,1541.2,1959.8,2127.7,2143.1,2060.9,1972.3,2063.0,2046.8,
ND,Devon Energy Corp (DVN),Devon Energy Corp,DVN,flared gas,Mcf,711705.0,522355.0,578302.0,471325.0,618162.0,732471.0,793116.0,677743.0,557509.0,899107.0,785316.0,774970.0,676644.0,754572.0,886831.0,616532.0,228690.0,444438.0,428494.0,451974.0,493099.0,813933.0,772875.0,657805.0,497127.0,
ND,Devon Energy Corp (DVN),Devon Energy Corp,DVN,equivalent co2 released,metric tons,39001.4,28625.1,31690.9,25828.6,33875.3,40139.4,43462.8,37140.3,30551.5,49271.1,43035.3,42468.4,37080.1,41350.5,48598.3,33786.0,12532.2,24355.2,23481.5,24768.2,27021.8,44603.5,42353.6,36047.7,27242.6,
ND,EOG Resources Inc (EOG),EOG Resources Inc,EOG,flared gas,Mcf,127760.0,164084.0,155198.0,119065.0,143757.0,177505.0,63289.0,83990.0,122396.0,167541.0,75032.0,137764.0,69886.0,56810.0,32041.0,19120.0,59613.0,29558.0,24853.0,25641.0,14195.0,11518.0,14929.0,17312.0,9417.0,
ND,EOG Resources Inc (EOG),EOG Resources Inc,EOG,equivalent co2 released,metric tons,7001.2,8991.8,8504.9,6524.8,7877.9,9727.3,3468.2,4602.7,6707.3,9181.2,4111.8,7549.5,3829.8,3113.2,1755.8,1047.8,3266.8,1619.8,1361.9,1405.1,777.9,631.2,818.1,948.7,516.1,
ND,Equinor Energy Lp (EQNR),Equinor Energy Lp,EQNR,flared gas,Mcf,355937.0,247442.0,607991.0,552475.0,366285.0,561685.0,396255.0,303012.0,234412.0,436683.0,455368.0,633608.0,397285.0,411086.0,494158.0,324886.0,272401.0,236917.0,258595.0,420148.0,139853.0,254178.0,149686.0,139482.0,121136.0,
ND,Equinor Energy Lp (EQNR),Equinor Energy Lp,EQNR,equivalent co2 released,metric tons,19505.3,13559.8,33317.9,30275.6,20072.4,30780.3,21714.8,16605.1,12845.8,23930.2,24954.2,34721.7,21771.2,22527.5,27079.9,17803.8,14927.6,12983.1,14171.0,23024.1,7663.9,13929.0,8202.8,7643.6,6638.3,
ND,Equinor ASA (EQNR),Equinor ASA,EQNR,flared gas,Mcf,355937.0,247442.0,607991.0,552475.0,366285.0,561685.0,396255.0,303012.0,234412.0,436683.0,455368.0,633608.0,397285.0,411086.0,494158.0,324886.0,272401.0,236917.0,258595.0,420148.0,139853.0,254178.0,149686.0,139482.0,121136.0,
ND,Equinor ASA (EQNR),Equinor ASA,EQNR,equivalent co2 released,metric tons,19505.3,13559.8,33317.9,30275.6,20072.4,30780.3,21714.8,16605.1,12845.8,23930.2,24954.2,34721.7,21771.2,22527.5,27079.9,17803.8,14927.6,12983.1,14171.0,23024.1,7663.9,13929.0,8202.8,7643.6,6638.3,
ND,Enerplus Corp (ERF),Enerplus Corp,ERF,flared gas,Mcf,179883.0,174148.0,131875.0,264784.0,252082.0,358462.0,755323.0,326108.0,526978.0,391909.0,272912.0,320459.0,204126.0,154593.0,177771.0,150594.0,134322.0,197946.0,125189.0,221297.0,126829.0,114134.0,139561.0,157017.0,161797.0,
ND,Enerplus Corp (ERF),Enerplus Corp,ERF,equivalent co2 released,metric tons,9857.6,9543.3,7226.8,14510.2,13814.1,19643.7,41391.7,17870.7,28878.4,21476.6,14955.6,17561.2,11186.1,8471.7,9741.9,8252.6,7360.8,10847.4,6860.4,12127.1,6950.2,6254.5,7647.9,8604.5,8866.5,
ND,Diamondback Energy Inc (FANG),Diamondback Energy Inc,FANG,flared gas,Mcf,231286.0,231803.0,198060.0,225505.0,282161.0,291476.0,217426.0,135271.0,213599.0,386189.0,442085.0,304797.0,280887.0,213823.0,198016.0,200374.0,227083.0,235764.0,186245.0,142235.0,189488.0,161229.0,137291.0,119863.0,120817.0,
ND,Diamondback Energy Inc (FANG),Diamondback Energy Inc,FANG,equivalent co2 released,metric tons,12674.5,12702.8,10853.7,12357.7,15462.4,15972.9,11914.9,7412.9,11705.2,21163.2,24226.3,16702.9,15392.6,11717.5,10851.3,10980.5,12444.1,12919.9,10206.2,7794.5,10383.9,8835.3,7523.5,6568.5,6620.8,
ND,Hess Corp (HES),Hess Corp,HES,flared gas,Mcf,2099604.0,1499963.0,2222233.0,1663962.0,1047624.0,1465713.0,1501171.0,1601074.0,1017463.0,1380640.0,1599778.0,1499394.0,1496428.0,1286647.0,1761977.0,1289263.0,1473763.0,1196984.0,1075676.0,1191462.0,943207.0,775515.0,508477.0,423078.0,411281.0,
ND,Hess Corp (HES),Hess Corp,HES,equivalent co2 released,metric tons,115058.3,82198.0,121778.4,91185.1,57409.8,80321.1,82264.2,87738.9,55757.0,75659.1,87667.8,82166.8,82004.3,70508.3,96556.3,70651.6,80762.2,65594.7,58947.0,65292.1,51687.7,42498.2,27864.5,23184.7,22538.2,
ND,Hunt Oil Co (Private),Hunt Oil Co,Private,flared gas,Mcf,50967.0,36510.0,51634.0,48697.0,51939.0,52503.0,80326.0,65131.0,45685.0,41049.0,60346.0,63986.0,52681.0,21065.0,21618.0,15770.0,90991.0,70683.0,40101.0,39829.0,37162.0,36916.0,18192.0,21214.0,12787.0,
ND,Hunt Oil Co (Private),Hunt Oil Co,Private,equivalent co2 released,metric tons,2793.0,2000.7,2829.5,2668.6,2846.3,2877.2,4401.9,3569.2,2503.5,2249.5,3307.0,3506.4,2886.9,1154.4,1184.7,864.2,4986.3,3873.4,2197.5,2182.6,2036.5,2023.0,996.9,1162.5,700.7,
ND,Kaiser Francis Oil Co (Private),Kaiser Francis Oil Co,Private,flared gas,Mcf,3818.0,1872.0,1350.0,1948.0,1150.0,1009.0,1222.0,1516.0,1294.0,1425.0,1417.0,1556.0,1547.0,1261.0,1432.0,708.0,420.0,1391.0,1250.0,1238.0,1109.0,988.0,1294.0,1628.0,1078.0,
ND,Kaiser Francis Oil Co (Private),Kaiser Francis Oil Co,Private,equivalent co2 released,metric tons,209.2,102.6,74.0,106.8,63.0,55.3,67.0,83.1,70.9,78.1,77.7,85.3,84.8,69.1,78.5,38.8,23.0,76.2,68.5,67.8,60.8,54.1,70.9,89.2,59.1,
ND,Kraken Oil and Gas LLC (Private),Kraken Oil and Gas LLC,Private,flared gas,Mcf,239024.0,287246.0,467427.0,379543.0,473345.0,603206.0,817242.0,833623.0,810320.0,1051499.0,928331.0,854442.0,908365.0,862037.0,892829.0,547128.0,206036.0,182043.0,163839.0,142412.0,71616.0,73719.0,82551.0,83971.0,77568.0,
ND,Kraken Oil and Gas LLC (Private),Kraken Oil and Gas LLC,Private,equivalent co2 released,metric tons,13098.5,15741.1,25615.0,20799.0,25939.3,33055.7,44784.9,45682.5,44405.5,57622.1,50872.5,46823.4,49778.4,47239.6,48927.0,29982.6,11290.8,9976.0,8978.4,7804.2,3924.6,4039.8,4523.8,4601.6,4250.7,
ND,Legacy Reserves Operating Lp (LGCY),Legacy Reserves Operating Lp,LGCY,flared gas,Mcf,2044.0,1861.0,3171.0,2571.0,2855.0,2797.0,3143.0,3047.0,2351.0,3558.0,1978.0,2116.0,2018.0,1880.0,1727.0,978.0,186.0,2171.0,2111.0,2515.0,2552.0,1421.0,1456.0,1501.0,1312.0,
ND,Legacy Reserves Operating Lp (LGCY),Legacy Reserves Operating Lp,LGCY,equivalent co2 released,metric tons,112.0,102.0,173.8,140.9,156.5,153.3,172.2,167.0,128.8,195.0,108.4,116.0,110.6,103.0,94.6,53.6,10.2,119.0,115.7,137.8,139.8,77.9,79.8,82.3,71.9,
ND,Lime Rock Resources (Private),Lime Rock Resources,Private,flared gas,Mcf,86289.0,84207.0,101680.0,60732.0,55946.0,64858.0,62514.0,58018.0,40615.0,54162.0,47031.0,57141.0,55746.0,37095.0,46854.0,19042.0,15929.0,34362.0,30489.0,36821.0,49095.0,46498.0,35473.0,36507.0,28863.0,
ND,Lime Rock Resources (Private),Lime Rock Resources,Private,equivalent co2 released,metric tons,4728.6,4614.5,5572.1,3328.1,3065.8,3554.2,3425.8,3179.4,2225.7,2968.1,2577.3,3131.3,3054.9,2032.8,2567.6,1043.5,872.9,1883.0,1670.8,2017.8,2690.4,2548.1,1943.9,2000.6,1581.7,
ND,Marathon Oil Corp (MRO),Marathon Oil Corp,MRO,flared gas,Mcf,2631550.0,2533424.0,2710303.0,2690887.0,2867007.0,2752326.0,2728898.0,2706095.0,2344813.0,1745353.0,1485059.0,1635188.0,1596336.0,1637644.0,1808513.0,1852241.0,1720549.0,1315286.0,896012.0,395764.0,514660.0,460503.0,360647.0,359177.0,593632.0,
ND,Marathon Oil Corp (MRO),Marathon Oil Corp,MRO,equivalent co2 released,metric tons,144208.9,138831.6,148524.6,147460.6,157112.0,150827.5,149543.6,148294.0,128495.8,95645.3,81381.2,89608.3,87479.2,89742.9,99106.5,101502.8,94286.1,72077.7,49101.5,21687.9,28203.4,25235.6,19763.5,19682.9,32531.0,
ND,Murex Petroleum Corp (Private),Murex Petroleum Corp,Private,flared gas,Mcf,16277.0,21830.0,19849.0,9439.0,16228.0,17198.0,14911.0,9680.0,7690.0,8778.0,24402.0,31372.0,33985.0,32857.0,38620.0,25182.0,18629.0,32182.0,27383.0,29266.0,28264.0,26995.0,21253.0,24935.0,22299.0,
ND,Murex Petroleum Corp (Private),Murex Petroleum Corp,Private,equivalent co2 released,metric tons,892.0,1196.3,1087.7,517.3,889.3,942.5,817.1,530.5,421.4,481.0,1337.2,1719.2,1862.4,1800.6,2116.4,1380.0,1020.9,1763.6,1500.6,1603.8,1548.9,1479.3,1164.7,1366.4,1222.0,
ND,Oasis Petroleum Inc (OAS),Oasis Petroleum Inc,OAS,flared gas,Mcf,1248846.0,1112811.0,1274149.0,1107703.0,1221179.0,2702563.0,1791489.0,858182.0,430441.0,630822.0,501397.0,567888.0,607632.0,461855.0,472528.0,200967.0,123140.0,316788.0,207448.0,248219.0,157433.0,284883.0,246573.0,260874.0,231137.0,
ND,Oasis Petroleum Inc (OAS),Oasis Petroleum Inc,OAS,equivalent co2 released,metric tons,68436.8,60982.0,69823.4,60702.1,66920.6,148100.5,98173.6,47028.4,23588.2,34569.0,27476.6,31120.3,33298.2,25309.7,25894.5,11013.0,6748.1,17360.0,11368.2,13602.4,8627.3,15611.6,13512.2,14295.9,12666.3,
ND,Ovintiv Inc (OVV),Ovintiv Inc,OVV,flared gas,Mcf,284446.0,276858.0,294771.0,235706.0,227040.0,520647.0,751936.0,497519.0,327626.0,239255.0,491079.0,321335.0,286273.0,375128.0,476337.0,196377.0,93326.0,157229.0,262046.0,149940.0,83419.0,63491.0,106159.0,138747.0,43368.0,
ND,Ovintiv Inc (OVV),Ovintiv Inc,OVV,equivalent co2 released,metric tons,15587.6,15171.8,16153.5,12916.7,12441.8,28531.5,41206.1,27264.0,17953.9,13111.2,26911.1,17609.2,15687.8,20557.0,26103.3,10761.5,5114.3,8616.1,14360.1,8216.7,4571.4,3479.3,5817.5,7603.3,2376.6,
ND,Petro Harvester Oil and Gas LLC (Private),Petro Harvester Oil and Gas LLC,Private,flared gas,Mcf,17507.0,19077.0,23800.0,16990.0,26567.0,18711.0,40472.0,34927.0,16624.0,14468.0,57510.0,82001.0,56502.0,83179.0,63788.0,51701.0,24100.0,57927.0,24636.0,43821.0,36731.0,48719.0,42213.0,58556.0,40221.0,
ND,Petro Harvester Oil and Gas LLC (Private),Petro Harvester Oil and Gas LLC,Private,equivalent co2 released,metric tons,959.4,1045.4,1304.2,931.1,1455.9,1025.4,2217.9,1914.0,911.0,792.8,3151.5,4493.7,3096.3,4558.2,3495.6,2833.2,1320.7,3174.4,1350.1,2401.4,2012.9,2669.8,2313.3,3208.9,2204.1,
ND,PetroHunt LLC (Private),PetroHunt LLC,Private,flared gas,Mcf,263026.0,226998.0,378340.0,408076.0,440393.0,295527.0,243826.0,600582.0,671857.0,567327.0,659947.0,791008.0,983832.0,443272.0,336520.0,220496.0,18249.0,44541.0,60573.0,112693.0,243945.0,300262.0,350410.0,307849.0,221457.0,
ND,PetroHunt LLC (Private),PetroHunt LLC,Private,equivalent co2 released,metric tons,14413.8,12439.5,20733.0,22362.6,24133.5,16194.9,13361.7,32911.9,36817.8,31089.5,36165.1,43347.2,53914.0,24291.3,18441.3,12083.2,1000.0,2440.8,3319.4,6175.6,13368.2,16454.4,19202.5,16870.1,12135.8,
ND,Rimrock Oil And Gas (Private),Rimrock Oil And Gas,Private,flared gas,Mcf,90045.0,63621.0,202316.0,171408.0,142245.0,177217.0,186351.0,173450.0,99882.0,149761.0,136409.0,136997.0,179030.0,93510.0,94154.0,47183.0,2089.0,54724.0,58111.0,55170.0,65017.0,98744.0,180569.0,147237.0,117648.0,
ND,Rimrock Oil And Gas (Private),Rimrock Oil And Gas,Private,equivalent co2 released,metric tons,4934.5,3486.4,11086.9,9393.2,7795.0,9711.5,10212.0,9505.1,5473.5,8206.9,7475.2,7507.4,9810.8,5124.3,5159.6,2585.6,114.5,2998.9,3184.5,3023.3,3562.9,5411.2,9895.2,8068.6,6447.1,
ND,Scout Energy Partners (Private),Scout Energy Partners,Private,flared gas,Mcf,3487.0,4317.0,4066.0,3586.0,3658.0,4447.0,5850.0,4142.0,13225.0,21159.0,14789.0,13722.0,14251.0,16848.0,19163.0,14351.0,10448.0,13533.0,13993.0,12200.0,23466.0,15868.0,13835.0,13996.0,13821.0,
ND,Scout Energy Partners (Private),Scout Energy Partners,Private,equivalent co2 released,metric tons,191.1,236.6,222.8,196.5,200.5,243.7,320.6,227.0,724.7,1159.5,810.4,752.0,781.0,923.3,1050.1,786.4,572.6,741.6,766.8,668.6,1285.9,869.6,758.2,767.0,757.4,
ND,Slawson Exploration Co Inc (Private),Slawson Exploration Co Inc,Private,flared gas,Mcf,132112.0,150085.0,158274.0,117137.0,245724.0,456026.0,215785.0,248061.0,199304.0,225670.0,201040.0,294942.0,443476.0,376345.0,214766.0,50041.0,5930.0,7854.0,16211.0,32935.0,25420.0,60188.0,70321.0,84574.0,138281.0,
